FACILITY CODE,STOCK CODE,ISIN CODE,STOCK NAME,ISSUER NAME,PRINCIPLE,BOND TYPE,BOND CLASS,RATING,RATING AGENCY,ISSUE DATE,MATURITY DATE,EXPECTED MATURITY DATE,DAY COUNT BASIS,COUPON FREQUENCY,FIRST PAYMENT DATE,PREVIOUS PAYMENT DATE,PREVIOUS COUPON RATE,NEXT PAYMENT DATE,NEXT COUPON RATE,FACILITY AMOUNT/FACILITY LIMIT(MYR MIL),FACILITY OUTSTANDING AMOUNT(MYR MIL),BOND ISSUE AMOUNT(MYR MIL),BOND CURRENT OUTSTANDING AMOUNT(MYR MIL),REMAINING TENURE,ISSUER FACILITY LIMIT(MYR MIL),ISSUER OUTSTANDING AMOUNT(MYR MIL),ISLAMIC CONCEPT,SECTOR,RATING EFFECTIVE DATE,CALLABLE/PUTTABLE,CONVERTIBLE/EXCHANGABLE,RATING ACTION
201800010,VI180089,MYBVI1800892,ALDZAHAB ABS-IMTN 16.03.2023(CLASS A TRANCHE 5 S2),Al Dzahab Assets Berhad,ISLAMIC,Fixed Rate Bond,ABS,AAA,RAM,16-MAR-2018,16-MAR-2023,,ACT365,2,18-SEP-2018,16-MAR-2020,5,17-SEP-2020,5,135,135,45,45,3Y,903,765,MURABAHAH + TAWARRUQ,"FINANCIAL SERVICES",06-MAY-2020,N,N,Reaffirm
201800010,VK180090,MYBVK1800906,ALDZAHAB ABS-IMTN 14.03.2025(CLASS A TRANCHE 5 S3),Al Dzahab Assets Berhad,ISLAMIC,Fixed Rate Bond,ABS,AAA,RAM,16-MAR-2018,14-MAR-2025,,ACT365,2,18-SEP-2018,16-MAR-2020,5.15,17-SEP-2020,5.15,135,135,50,50,5Y,903,765,MURABAHAH + TAWARRUQ,"FINANCIAL SERVICES",06-MAY-2020,N,N,Reaffirm
201800011,VM180091,MYBVM1800910,ALDZAHAB ABS-IMTN 15.09.2026 (CLASS B TRANCHE 5),Al Dzahab Assets Berhad,ISLAMIC,Callable Stepping Bond,ABS,AAA,RAM,16-MAR-2018,15-SEP-2026,14-MAR-2025,ACT365,2,18-SEP-2018,16-MAR-2020,6,17-SEP-2020,6,45,45,45,45,7Y,903,765,MURABAHAH + TAWARRUQ,"FINANCIAL SERVICES",06-MAY-2020,Y,N,Reaffirm
201800015,VG180129,MYBVG1801290,ASIANFIN IMTN 4.650% 24.12.2020,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AAA,RAM,02-APR-2018,24-DEC-2020,,ACT365,2,25-JUN-2018,24-JUN-2020,4.65,24-DEC-2020,4.65,2295,95,50,50,6M,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Upgrade
201800015,VH180127,MYBVH1801272,ASIANFIN IMTN 4.680% 24.12.2021,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AAA,RAM,02-APR-2018,24-DEC-2021,,ACT365,2,25-JUN-2018,24-JUN-2020,4.68,24-DEC-2020,4.68,2295,95,45,45,2Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Upgrade
201800015_1,VG180122,MYBVG1801225,ASIANFIN IMTN 4.600% 10.12.2020,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,10-DEC-2020,,ACT365,2,11-JUN-2018,10-JUN-2020,4.6,10-DEC-2020,4.6,2295,345,80,80,6M,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_1,VH180121,MYBVH1801215,ASIANFIN IMTN 4.700% 10.12.2021,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,10-DEC-2021,,ACT365,2,11-JUN-2018,10-JUN-2020,4.7,10-DEC-2020,4.7,2295,345,75,75,2Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_1,VI180119,MYBVI1801197,ASIANFIN IMTN 4.800% 09.12.2022,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,09-DEC-2022,,ACT365,2,11-JUN-2018,10-JUN-2020,4.8,10-DEC-2020,4.8,2295,345,70,70,3Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_1,VJ180117,MYBVJ1801179,ASIANFIN IMTN 4.900% 08.12.2023,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,08-DEC-2023,,ACT365,2,11-JUN-2018,10-JUN-2020,4.9,10-DEC-2020,4.9,2295,345,65,65,5Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_1,VK180115,MYBVK1801151,ASIANFIN IMTN 5.000% 10.12.2024,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,10-DEC-2024,,ACT365,2,11-JUN-2018,10-JUN-2020,5,10-DEC-2020,5,2295,345,55,55,5Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_2,VH180108,MYBVH1801082,ASIANFIN IMTN 4.800% 28.05.2021,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,28-MAY-2021,,ACT365,2,30-MAY-2018,29-MAY-2020,4.8,30-NOV-2020,4.8,2295,475,100,100,1Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_2,VI180128,MYBVI1801288,ASIANFIN IMTN 4.900% 27.05.2022,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,27-MAY-2022,,ACT365,2,30-MAY-2018,29-MAY-2020,4.9,30-NOV-2020,4.9,2295,475,95,95,2Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_2,VJ180125,MYBVJ1801252,ASIANFIN IMTN 5.000% 29.05.2023,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,29-MAY-2023,,ACT365,2,30-MAY-2018,29-MAY-2020,5,30-NOV-2020,5,2295,475,95,95,3Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_2,VK180123,MYBVK1801235,ASIANFIN IMTN 5.100% 29.05.2024,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,29-MAY-2024,,ACT365,2,30-MAY-2018,29-MAY-2020,5.1,30-NOV-2020,5.1,2295,475,95,95,5Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_2,VL180120,MYBVL1801209,ASIANFIN IMTN 5.200% 29.05.2025,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,29-MAY-2025,,ACT365,2,30-MAY-2018,29-MAY-2020,5.2,30-NOV-2020,5.2,2295,475,90,90,5Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VG180114,MYBVG1801142,ASIANFIN IMTN 4.700% 21.10.2020,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2020,,ACT365,2,23-APR-2018,21-APR-2020,4.7,21-OCT-2020,4.7,2295,660,75,75,3M,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VH180112,MYBVH1801124,ASIANFIN IMTN 4.800% 21.10.2021,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2021,,ACT365,2,23-APR-2018,21-APR-2020,4.8,21-OCT-2020,4.8,2295,660,75,75,2Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VI180109,MYBVI1801098,ASIANFIN IMTN 4.900% 21.10.2022,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2022,,ACT365,2,23-APR-2018,21-APR-2020,4.9,21-OCT-2020,4.9,2295,660,75,75,3Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VJ180107,MYBVJ1801070,ASIANFIN IMTN 5.000% 20.10.2023,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,20-OCT-2023,,ACT365,2,23-APR-2018,21-APR-2020,5,21-OCT-2020,5,2295,660,75,75,5Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VK180106,MYBVK1801060,ASIANFIN IMTN 5.100% 21.10.2024,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2024,,ACT365,2,23-APR-2018,21-APR-2020,5.1,21-OCT-2020,5.1,2295,660,75,75,5Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VL180105,MYBVL1801050,ASIANFIN IMTN 5.200% 21.10.2025,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2025,,ACT365,2,23-APR-2018,21-APR-2020,5.2,21-OCT-2020,5.2,2295,660,70,70,7Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VM180104,MYBVM1801041,ASIANFIN IMTN 5.300% 21.10.2026,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2026,,ACT365,2,23-APR-2018,21-APR-2020,5.3,21-OCT-2020,5.3,2295,660,70,70,7Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VN180103,MYBVN1801031,ASIANFIN IMTN 5.400% 21.10.2027,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,21-OCT-2027,,ACT365,2,23-APR-2018,21-APR-2020,5.4,21-OCT-2020,5.4,2295,660,70,70,10Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800015_3,VO180102,MYBVO1801021,ASIANFIN IMTN 5.500% 20.10.2028,MBSB Bank Berhad (fka Asian Finance Bank Berhad),ISLAMIC,Fixed Rate Bond,Financial,AA1,RAM,02-APR-2018,20-OCT-2028,,ACT365,2,23-APR-2018,21-APR-2020,5.5,21-OCT-2020,5.5,2295,660,75,75,10Y,19180,2875,HIWALAH + MURABAHAH,"FINANCIAL SERVICES",19-JUN-2020,N,N,Reaffirm
201800016,VZ180148,MYBVZ1801480,UMWH Perpetual Sukuk Musharakah 6.35% - Tranche 1,UMW Holdings Berhad,ISLAMIC,Floating Callable Bond,Corporate,A1,RAM,20-APR-2018,20-APR-2118,20-APR-2028,ACT365,2,22-OCT-2018,20-APR-2020,6.35,20-OCT-2020,6.35,2000,1100,1100,1100,25Y+,4800,2450,MUSYARAKAH,"DIVERSIFIED HOLDINGS",16-MAY-2019,Y,N,Reaffirm
201800020,VG180176,MYBVG1801761,UITM SOLAR IMTN 5.100% 27.04.2021,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2021,,ACT365,2,29-OCT-2018,27-APR-2020,5.1,27-OCT-2020,5.1,240,212,10,10,1Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VH180175,MYBVH1801751,UITM SOLAR IMTN 5.200% 27.04.2022,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2022,,ACT365,2,29-OCT-2018,27-APR-2020,5.2,27-OCT-2020,5.2,240,212,10,10,2Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VI180174,MYBVI1801742,UITM SOLAR IMTN 5.300% 27.04.2023,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2023,,ACT365,2,29-OCT-2018,27-APR-2020,5.3,27-OCT-2020,5.3,240,212,10,10,3Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VJ180173,MYBVJ1801732,UITM SOLAR IMTN 5.400% 26.04.2024,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,26-APR-2024,,ACT365,2,29-OCT-2018,27-APR-2020,5.4,27-OCT-2020,5.4,240,212,10,10,5Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VK180172,MYBVK1801722,UITM SOLAR IMTN 5.500% 25.04.2025,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,25-APR-2025,,ACT365,2,29-OCT-2018,27-APR-2020,5.5,27-OCT-2020,5.5,240,212,10,10,5Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VL180171,MYBVL1801712,UITM SOLAR IMTN 5.600% 27.04.2026,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2026,,ACT365,2,29-OCT-2018,27-APR-2020,5.6,27-OCT-2020,5.6,240,212,15,15,7Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VM180170,MYBVM1801702,UITM SOLAR IMTN 5.700% 27.04.2027,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2027,,ACT365,2,29-OCT-2018,27-APR-2020,5.7,27-OCT-2020,5.7,240,212,15,15,7Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VN180169,MYBVN1801692,UITM SOLAR IMTN 5.800% 27.04.2028,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2028,,ACT365,2,29-OCT-2018,27-APR-2020,5.8,27-OCT-2020,5.8,240,212,15,15,10Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VO180168,MYBVO1801682,UITM SOLAR IMTN 5.900% 27.04.2029,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2029,,ACT365,2,29-OCT-2018,27-APR-2020,5.9,27-OCT-2020,5.9,240,212,15,15,10Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VP180167,MYBVP1801671,UITM SOLAR IMTN 6.000% 26.04.2030,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,26-APR-2030,,ACT365,2,29-OCT-2018,27-APR-2020,6,27-OCT-2020,6,240,212,15,15,10Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VQ180166,MYBVQ1801661,UITM SOLAR IMTN 6.100% 25.04.2031,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,25-APR-2031,,ACT365,2,29-OCT-2018,27-APR-2020,6.1,27-OCT-2020,6.1,240,212,15,15,15Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VR180165,MYBVR1801651,UITM SOLAR IMTN 6.200% 27.04.2032,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2032,,ACT365,2,29-OCT-2018,27-APR-2020,6.2,27-OCT-2020,6.2,240,212,15,15,15Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VS180164,MYBVS1801642,UITM SOLAR IMTN 6.300% 27.04.2033,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2033,,ACT365,2,29-OCT-2018,27-APR-2020,6.3,27-OCT-2020,6.3,240,212,15,15,15Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VT180163,MYBVT1801632,UITM SOLAR IMTN 6.400% 27.04.2034,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2034,,ACT365,2,29-OCT-2018,27-APR-2020,6.4,27-OCT-2020,6.4,240,212,10,10,15Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VU180162,MYBVU1801622,UITM SOLAR IMTN 6.500% 27.04.2035,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,27-APR-2035,,ACT365,2,29-OCT-2018,27-APR-2020,6.5,27-OCT-2020,6.5,240,212,15,15,15Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800020,VV180161,MYBVV1801612,UITM SOLAR IMTN 6.600% 25.04.2036,UiTM Solar Power Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,27-APR-2018,25-APR-2036,,ACT365,2,29-OCT-2018,27-APR-2020,6.6,27-OCT-2020,6.6,240,212,17,17,20Y,240,212,MURABAHAH,"INFRASTRUCTURES AND UTILITIES",09-DEC-2019,N,N,Affirm
201800021,VI180160,MYBVI1801601,MKDK IMTN 4.330% 27.04.2023,MKD Kencana Sdn Berhad,ISLAMIC,Fixed Rate Bond,Quasi-Govt,NR(LT),,27-APR-2018,27-APR-2023,,ACT365,2,29-OCT-2018,27-APR-2020,4.33,27-OCT-2020,4.33,1500,1300,850,850,3Y,4900,3500,MURABAHAH + TAWARRUQ,"PROPERTY AND REAL ESTATE",,N,N,
201800021,VK180159,MYBVK1801599,MKDK IMTN 4.470% 25.04.2025,MKD Kencana Sdn Berhad,ISLAMIC,Fixed Rate Bond,Quasi-Govt,NR(LT),,27-APR-2018,25-APR-2025,,ACT365,2,29-OCT-2018,27-APR-2020,4.47,27-OCT-2020,4.47,1500,1300,450,450,5Y,4900,3500,MURABAHAH + TAWARRUQ,"PROPERTY AND REAL ESTATE",,N,N,
201800026,UG190194,MYBUG1901944,MERCEDES MTN 1096D 27.5.2022,Mercedes-Benz Services Malaysia Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (S),RAM,27-MAY-2019,27-MAY-2022,,ACT365,2,27-NOV-2019,27-MAY-2020,4.15,27-NOV-2020,4.15,3000,700,250,250,2Y,6000,700,N/A,"INDUSTRIAL PRODUCTS",10-MAY-2019,N,N,Reaffirm
201800026,UH180075,MYBUH1800755,MERCEDES MTN 1461D 20.6.2022,Mercedes-Benz Services Malaysia Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (S),RAM,20-JUN-2018,20-JUN-2022,,ACT365,2,20-DEC-2018,22-JUN-2020,4.6,21-DEC-2020,4.6,3000,700,250,250,2Y,6000,700,N/A,"INDUSTRIAL PRODUCTS",10-MAY-2019,N,N,Reaffirm
201800026,UH190356,MYBUH1903567,MERCEDES MTN 1461D 28.11.2023,Mercedes-Benz Services Malaysia Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (S),RAM,28-NOV-2019,28-NOV-2023,,ACT365,2,28-MAY-2020,28-MAY-2020,3.57,30-NOV-2020,3.57,3000,700,200,200,5Y,6000,700,N/A,"INDUSTRIAL PRODUCTS",10-MAY-2019,N,N,Reaffirm
201800028,UN180078,MYBUN1800787,HLFG Tier 2 Subordinated Notes (Tranche 1),Hong Leong Financial Group Berhad,CONVENTIONAL,Callable Bond,Corporate,AA2,RAM,25-JUN-2018,23-JUN-2028,26-JUN-2023,ACT365,2,26-DEC-2018,25-JUN-2020,4.93,28-DEC-2020,4.93,25000,1600,500,500,10Y,82700,3390,N/A,"FINANCIAL SERVICES",12-DEC-2019,Y,N,Reaffirm
201800028,UN190218,MYBUN1902187,HLFG Tier 2 Subordinated Notes (Tranche 2),Hong Leong Financial Group Berhad,CONVENTIONAL,Callable Bond,Corporate,AA2,RAM,14-JUN-2019,14-JUN-2029,14-JUN-2024,ACT365,2,16-DEC-2019,15-JUN-2020,4.3,14-DEC-2020,4.3,25000,1600,1100,1100,10Y,82700,3390,N/A,"FINANCIAL SERVICES",12-DEC-2019,Y,N,Reaffirm
201800029,UG180173,MYBUG1801730,HLFG Senior Notes (Tranche 1),Hong Leong Financial Group Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA1,RAM,06-SEP-2018,06-SEP-2021,,ACT365,2,06-MAR-2019,06-MAR-2020,4.35,07-SEP-2020,4.35,25000,400,400,400,2Y,82700,3390,N/A,"FINANCIAL SERVICES",12-DEC-2019,N,N,Reaffirm
201800031,PZ180005,MYBPZ1800054,PBB AT1CS - TRANCHE 1  5.080% PERPETUAL,Public Bank Berhad,CONVENTIONAL,Callable Bond,Financial,AA3,RAM,26-JUN-2018,24-JUN-2118,26-JUN-2023,ACT365,2,26-DEC-2018,26-JUN-2020,5.08,28-DEC-2020,5.08,10000,100,100,100,25Y+,51200,7900,N/A,"FINANCIAL SERVICES",19-MAY-2020,Y,N,Reaffirm
201800035,UI180083,MYBUI1800837,GENM CAPITAL MTN 1826D 11.7.2023,GENM Capital Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (S),RAM,11-JUL-2018,11-JUL-2023,,ACT365,2,11-JAN-2019,13-JUL-2020,4.98,11-JAN-2021,4.98,3000,2600,1400,1400,3Y,8000,7600,N/A,"TRADING & SERVICES",17-APR-2020,N,N,Reaffirm
201800035,UN180084,MYBUN1800845,GENM CAPITAL MTN 3653D 11.7.2028,GENM Capital Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (S),RAM,11-JUL-2018,11-JUL-2028,,ACT365,2,11-JAN-2019,13-JUL-2020,5.3,11-JAN-2021,5.3,3000,2600,750,750,10Y,8000,7600,N/A,"TRADING & SERVICES",17-APR-2020,N,N,Reaffirm
201800035,US180085,MYBUS1800851,GENM CAPITAL MTN 5479D 11.7.2033,GENM Capital Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (S),RAM,11-JUL-2018,11-JUL-2033,,ACT365,2,11-JAN-2019,13-JUL-2020,5.58,11-JAN-2021,5.58,3000,2600,450,450,15Y,8000,7600,N/A,"TRADING & SERVICES",17-APR-2020,N,N,Reaffirm
201800037,UN180089,MYBUN1800894,UOBM 4.80% 25.07.2028,United Overseas Bank (Malaysia) Berhad,CONVENTIONAL,Callable Bond,Financial,AA1,RAM,25-JUL-2018,25-JUL-2028,25-JUL-2023,ACT365,2,25-JAN-2019,27-JUL-2020,4.8,25-JAN-2021,4.8,8000,600,600,600,10Y,9500,600,N/A,"FINANCIAL SERVICES",08-MAY-2020,Y,N,Reaffirm
201800039,UZ180095,MYBUZ1800955,AFFINBANK RM500M PERPETUAL AT1CS (T1),Affin Bank Berhad,CONVENTIONAL,Floating Callable Bond,Financial,A3,RAM,31-JUL-2018,29-JUL-2118,31-JUL-2023,ACT365,2,31-JAN-2019,30-JUL-2020,5.8,29-JAN-2021,5.8,3000,500,500,500,25Y+,15600,2500,N/A,"FINANCIAL SERVICES",05-JUL-2019,Y,N,Reaffirm
201800045,VN180260,MYBVN1802609,MDV IMTN 4.390% 14.09.2028,Malaysia Debt Ventures Berhad,ISLAMIC,Fixed Rate Bond,Quasi-Govt,NR(LT),,14-SEP-2018,14-SEP-2028,,ACT365,2,14-MAR-2019,16-MAR-2020,4.39,14-SEP-2020,4.39,1000,500,230,230,10Y,2500,1200,MURABAHAH + TAWARRUQ,"FINANCIAL SERVICES",,N,N,
201800045,VN190078,MYBVN1900783,MDV IMTN 4.040% 10.04.2029,Malaysia Debt Ventures Berhad,ISLAMIC,Fixed Rate Bond,Quasi-Govt,NR(LT),,10-APR-2019,10-APR-2029,,ACT365,2,10-OCT-2019,10-APR-2020,4.04,12-OCT-2020,4.04,1000,500,270,270,10Y,2500,1200,MURABAHAH + TAWARRUQ,"FINANCIAL SERVICES",,N,N,
201800050,VZ180281,MYBVZ1802819,AFFIN ISLAMIC PERPETUAL AT1 SUKUK WAKALAH (T1),Affin Islamic Bank Berhad,ISLAMIC,Floating Callable Bond,Financial,A3,RAM,18-OCT-2018,18-OCT-2117,18-OCT-2023,ACTACT,2,18-APR-2019,20-APR-2020,5.65,19-OCT-2020,5.65,5000,300,300,300,25Y+,15000,1100,BIL ISTITHMAR + MURABAHAH + WAKALAH,"FINANCIAL SERVICES",05-JUL-2019,Y,N,Reaffirm
201800051,VN180292,MYBVN1802922,AFFIN ISLAMIC T2 SUKUK MURABAHAH 5.05% 23.10.2028,Affin Islamic Bank Berhad,ISLAMIC,Callable Bond,Financial,A1,RAM,23-OCT-2018,23-OCT-2028,23-OCT-2023,ACTACT,2,23-APR-2019,23-APR-2020,5.05,23-OCT-2020,5.05,5000,800,800,800,10Y,15000,1100,MURABAHAH + TAWARRUQ,"FINANCIAL SERVICES",05-JUL-2019,Y,N,Reaffirm
201800054,VN180302,MYBVN1803029,TELEKOM IMTN 31.10.2028,Telekom Malaysia Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AAA,RAM,31-OCT-2018,31-OCT-2028,,ACT365,2,30-APR-2019,30-APR-2020,4.68,30-OCT-2020,4.68,4000,800,800,800,10Y,13700,5800,BIL ISTITHMAR + MURABAHAH + WAKALAH,"INFRASTRUCTURES AND UTILITIES",27-APR-2020,N,N,Reaffirm
